t v1 a1 v2 a2 v3 a3 v4 a4
5888000 3.682 474.29 3.691 475.19 3.654 473.43 3.691 484.30
5889000 3.682 474.21 3.691 475.06 3.654 473.40 3.691 484.22
5890000 3.682 474.15 3.696 475.07 3.654 473.40 3.691 484.25
5891000 3.682 474.29 3.691 475.08 3.654 473.41 3.691 484.21
5892000 3.682 474.24 3.691 475.10 3.654 473.41 3.696 484.27
5893000 3.682 474.31 3.691 475.09 3.654 473.44 3.696 484.22
5894000 3.682 474.18 3.691 475.09 3.654 473.42 3.691 484.21
5895000 3.682 474.16 3.691 475.03 3.654 473.44 3.696 484.24
5896000 3.677 474.16 3.691 475.09 3.654 473.37 3.691 484.23
5897000 3.682 474.26 3.691 475.07 3.654 473.45 3.696 484.14
5898000 3.682 474.16 3.696 475.10 3.654 473.35 3.696 484.18
5899000 3.682 474.23 3.691 475.08 3.654 473.36 3.696 484.17
5900000 3.682 474.27 3.691 475.08 3.654 473.33 3.696 484.21
5901000 3.682 474.18 3.691 475.00 3.654 473.47 3.696 484.24
5902000 3.682 474.10 3.691 475.01 3.654 473.33 3.691 484.21
5903000 3.682 474.29 3.696 474.99 3.654 473.36 3.691 484.13
5904000 3.682 474.11 3.691 475.06 3.654 473.39 3.691 484.19
5905000 3.682 474.12 3.691 475.01 3.654 473.39 3.691 484.22
5906000 3.682 474.20 3.691 474.99 3.654 473.39 3.696 484.24
5907000 3.682 474.14 3.691 474.95 3.654 473.45 3.691 484.20
5908000 3.682 474.14 3.691 474.97 3.654 473.33 3.696 484.16
5909000 3.677 474.26 3.691 474.98 3.654 473.29 3.691 484.16
5910000 3.682 474.17 3.691 475.04 3.654 473.35 3.691 484.15
5911000 3.682 474.06 3.691 474.93 3.654 473.35 3.696 484.26
5912000 3.677 474.12 3.691 474.99 3.654 473.29 3.691 484.08
5913000 3.682 474.13 3.691 474.90 3.654 473.41 3.691 484.14
5914000 3.682 474.05 3.691 474.86 3.649 473.31 3.691 484.15
5915000 3.677 474.17 3.691 475.00 3.649 473.32 3.696 484.05
5916000 3.682 474.18 3.691 474.92 3.654 473.34 3.691 484.09
5917000 3.682 474.18 3.691 474.92 3.654 473.36 3.696 484.12
5918000 3.677 474.14 3.691 475.01 3.654 473.31 3.691 484.15
5919000 3.677 473.97 3.691 474.87 3.649 473.31 3.691 484.04
5920000 3.682 474.14 3.691 474.84 3.654 473.28 3.691 484.13
5921000 3.677 474.12 3.691 474.93 3.654 473.28 3.696 484.04
5922000 3.682 474.08 3.691 474.92 3.654 473.29 3.691 484.05
5923000 3.682 474.10 3.691 474.83 3.654 473.29 3.696 484.03
5924000 3.677 474.13 3.691 474.85 3.654 473.30 3.691 484.11
5925000 3.682 474.09 3.691 474.86 3.654 473.27 3.691 484.01
5926000 3.677 473.94 3.691 474.89 3.654 473.26 3.691 484.06
5927000 3.677 474.09 3.691 474.90 3.654 473.27 3.691 484.02
5928000 3.677 473.98 3.691 474.96 3.654 473.33 3.691 484.05
5929000 3.677 474.08 3.691 474.87 3.654 473.25 3.691 484.03
5930000 3.682 474.05 3.691 474.79 3.654 473.26 3.691 484.00
5931000 3.682 473.95 3.691 474.82 3.654 473.25 3.691 483.99
5932000 3.677 474.00 3.691 474.84 3.654 473.27 3.691 484.00
5933000 3.682 474.01 3.691 474.85 3.649 473.24 3.691 483.98
5934000 3.682 474.07 3.691 474.88 3.654 473.25 3.691 484.01
5935000 3.677 474.03 3.691 474.84 3.649 473.22 3.696 483.88
5936000 3.682 474.04 3.691 474.82 3.649 473.22 3.691 484.04
5937000 3.682 473.90 3.691 474.64 3.649 473.17 3.691 483.98
5938000 3.677 474.01 3.691 474.83 3.649 473.25 3.691 483.95
5939000 3.682 474.03 3.691 474.89 3.649 473.23 3.691 483.87
5940000 3.677 473.94 3.691 474.81 3.654 473.19 3.691 483.89
5941000 3.682 473.90 3.691 474.76 3.654 473.25 3.691 484.03
5942000 3.677 473.88 3.691 474.74 3.654 473.20 3.691 483.93
5943000 3.677 473.94 3.691 474.80 3.649 473.21 3.691 483.90
5944000 3.677 473.94 3.687 474.76 3.654 473.14 3.691 483.85
5945000 3.677 473.89 3.691 474.79 3.649 473.24 3.691 483.81
5946000 3.677 473.95 3.691 474.88 3.654 473.17 3.687 483.86
5947000 3.677 473.87 3.691 474.75 3.649 473.22 3.691 483.90
5948000 3.677 473.80 3.691 474.78 3.649 473.16 3.691 483.96
5949000 3.677 473.96 3.687 474.69 3.649 473.20 3.691 483.89
5950000 3.677 473.82 3.691 474.75 3.649 473.21 3.691 483.91
5951000 3.677 473.96 3.687 474.67 3.654 473.18 3.687 483.81
5952000 3.677 473.93 3.691 474.84 3.649 473.14 3.696 483.81
5953000 3.677 473.96 3.691 474.72 3.654 473.11 3.691 483.90
5954000 3.677 473.86 3.691 474.69 3.649 473.15 3.691 483.88
5955000 3.677 473.89 3.687 474.63 3.649 473.18 3.691 483.88
5956000 3.677 473.81 3.691 474.69 3.649 473.13 3.691 483.84
5957000 3.677 473.88 3.687 474.70 3.654 473.19 3.691 483.72
5958000 3.677 473.86 3.687 474.74 3.649 473.07 3.691 483.75
5959000 3.677 473.78 3.691 474.69 3.654 473.16 3.687 483.84
5960000 3.677 473.85 3.687 474.74 3.654 473.12 3.691 483.83
5961000 3.677 473.79 3.687 474.60 3.649 473.14 3.691 483.81
5962000 3.677 473.80 3.691 474.64 3.649 473.12 3.691 483.76
5963000 3.677 473.81 3.691 474.62 3.649 473.11 3.691 483.66
5964000 3.677 473.91 3.687 474.67 3.649 473.16 3.687 483.77
5965000 3.677 473.90 3.691 474.62 3.649 473.13 3.691 483.82
5966000 3.677 473.71 3.687 474.63 3.654 473.10 3.687 483.82
5967000 3.677 473.80 3.687 474.57 3.654 473.10 3.687 483.68
5968000 3.677 473.79 3.687 474.59 3.649 473.04 3.687 483.76
5969000 3.677 473.81 3.687 474.61 3.649 473.10 3.691 483.68
5970000 3.677 473.78 3.687 474.67 3.649 473.11 3.691 483.77
5971000 3.677 473.77 3.691 474.57 3.649 473.08 3.687 483.75
5972000 3.677 473.75 3.687 474.64 3.649 473.08 3.687 483.78
5973000 3.677 473.68 3.691 474.58 3.649 473.12 3.687 483.72
5974000 3.677 473.77 3.687 474.61 3.649 472.99 3.691 483.67
5975000 3.677 473.65 3.687 474.53 3.649 473.11 3.691 483.65
5976000 3.677 473.76 3.687 474.59 3.649 473.06 3.691 483.63
5977000 3.677 473.69 3.687 474.58 3.649 473.10 3.687 483.71
5978000 3.677 473.72 3.687 474.56 3.649 473.07 3.687 483.68
5979000 3.677 473.68 3.687 474.53 3.649 473.12 3.687 483.64
5980000 3.677 473.65 3.687 474.56 3.649 473.08 3.687 483.71
5981000 3.677 473.72 3.687 474.53 3.649 473.03 3.687 483.57
5982000 3.677 473.65 3.687 474.61 3.654 473.03 3.687 483.66
5983000 3.677 473.75 3.687 474.49 3.649 473.06 3.691 483.56
5984000 3.677 473.68 3.687 474.45 3.649 473.02 3.687 483.66
5985000 3.677 473.62 3.687 474.52 3.649 473.06 3.687 483.64
5986000 3.677 473.70 3.687 474.46 3.649 473.04 3.687 483.64
5987000 3.682 473.67 3.687 474.47 3.649 473.08 3.687 483.63
5988000 3.677 473.69 3.687 474.45 3.649 472.97 3.687 483.58
5989000 3.673 473.69 3.687 474.50 3.649 473.04 3.687 483.66
5990000 3.673 473.69 3.687 474.46 3.649 472.96 3.687 483.61
5991000 3.677 473.65 3.691 474.40 3.649 473.05 3.687 483.58
5992000 3.677 473.54 3.687 474.43 3.649 473.00 3.687 483.60
5993000 3.677 473.64 3.687 474.52 3.649 472.99 3.687 483.61
5994000 3.677 473.58 3.687 474.46 3.649 473.01 3.687 483.54
5995000 3.677 473.70 3.691 474.55 3.649 472.98 3.691 483.51
5996000 3.677 473.56 3.687 474.41 3.649 472.97 3.687 483.55
5997000 3.677 473.64 3.687 474.42 3.649 472.93 3.687 483.44
5998000 3.677 473.61 3.687 474.38 3.649 472.94 3.687 483.55
5999000 3.673 473.61 3.687 474.49 3.649 472.99 3.687 483.50
6000000 3.677 473.64 3.687 474.40 3.649 472.95 3.687 483.50
6001000 3.677 473.68 3.687 474.35 3.649 472.95 3.691 483.50
6002000 3.677 473.56 3.687 474.39 3.649 472.95 3.687 483.51
6003000 3.673 473.57 3.687 474.37 3.649 472.99 3.687 483.45
6004000 3.677 473.47 3.687 474.39 3.649 472.96 3.687 483.48
6005000 3.673 473.51 3.687 474.34 3.649 472.94 3.687 483.42
6006000 3.677 473.55 3.687 474.40 3.649 472.93 3.687 483.42
6007000 3.673 473.70 3.682 474.36 3.649 472.94 3.687 483.43
6008000 3.673 473.58 3.687 474.36 3.649 472.90 3.687 483.46
6009000 3.673 473.48 3.691 474.26 3.649 472.95 3.687 483.41
6010000 3.673 473.49 3.687 474.29 3.649 472.84 3.691 483.42
6011000 3.673 473.45 3.687 474.30 3.649 472.95 3.687 483.36
6012000 3.677 473.54 3.687 474.43 3.649 472.89 3.687 483.43
6013000 3.673 473.57 3.687 474.36 3.649 472.90 3.682 483.44
6014000 3.673 473.47 3.687 474.37 3.649 472.88 3.691 483.43
6015000 3.677 473.48 3.687 474.21 3.649 472.91 3.687 483.38
6016000 3.673 473.44 3.687 474.27 3.649 472.90 3.687 483.36
6017000 3.677 473.47 3.687 474.30 3.649 472.92 3.687 483.34
6018000 3.673 473.52 3.687 474.35 3.649 472.87 3.687 483.38
6019000 3.673 473.57 3.687 474.39 3.649 472.82 3.687 483.34
6020000 3.673 473.52 3.687 474.36 3.649 472.86 3.687 483.34
6021000 3.677 473.35 3.687 474.29 3.649 472.87 3.687 483.40
6022000 3.673 473.55 3.687 474.28 3.644 472.81 3.687 483.41
6023000 3.677 473.42 3.687 474.36 3.649 472.86 3.687 483.39
6024000 3.673 473.50 3.682 474.35 3.649 472.88 3.687 483.37
6025000 3.673 473.56 3.687 474.27 3.649 472.85 3.687 483.33
6026000 3.673 473.42 3.687 474.19 3.649 472.81 3.687 483.40
6027000 3.673 473.47 3.687 474.15 3.649 472.85 3.687 483.37
6028000 3.673 473.49 3.687 474.22 3.644 472.84 3.687 483.31
6029000 3.673 473.39 3.687 474.30 3.649 472.83 3.687 483.32
6030000 3.673 473.53 3.687 474.30 3.649 472.82 3.687 483.24
6031000 3.673 473.44 3.687 474.20 3.649 472.90 3.682 483.28
6032000 3.673 473.46 3.687 474.22 3.649 472.80 3.687 483.32
6033000 3.673 473.45 3.687 474.22 3.649 472.84 3.687 483.24
6034000 3.673 473.42 3.687 474.19 3.649 472.87 3.687 483.38
6035000 3.673 473.34 3.682 474.23 3.644 472.82 3.687 483.25
6036000 3.673 473.37 3.682 474.25 3.649 472.75 3.687 483.27
6037000 3.673 473.39 3.687 474.16 3.644 472.78 3.687 483.16
6038000 3.673 473.41 3.687 474.17 3.644 472.74 3.687 483.21
6039000 3.673 473.42 3.682 474.12 3.649 472.73 3.687 483.27
6040000 3.673 473.33 3.687 474.13 3.649 472.75 3.687 483.25
6041000 3.673 473.47 3.682 474.17 3.644 472.78 3.682 483.24
6042000 3.673 473.37 3.682 474.20 3.649 472.72 3.687 483.27
6043000 3.677 473.56 3.687 474.16 3.644 472.77 3.687 483.17
6044000 3.673 473.36 3.682 474.13 3.644 472.73 3.682 483.27
6045000 3.673 473.30 3.682 474.07 3.649 472.73 3.687 483.21
6046000 3.673 473.29 3.682 474.11 3.649 472.76 3.687 483.16
6047000 3.673 473.36 3.682 474.16 3.649 472.78 3.687 483.16
6048000 3.673 473.30 3.682 474.11 3.644 472.69 3.687 483.17
6049000 3.673 473.37 3.687 474.12 3.649 472.77 3.682 483.21
6050000 3.673 473.29 3.687 474.14 3.644 472.70 3.682 483.27
6051000 3.673 473.30 3.687 474.11 3.649 472.76 3.687 483.21
6052000 3.673 473.23 3.687 474.08 3.644 472.68 3.687 483.20
6053000 3.673 473.30 3.682 474.13 3.649 472.74 3.687 483.09
6054000 3.673 473.32 3.682 474.18 3.644 472.70 3.682 483.09
6055000 3.673 473.36 3.682 474.20 3.649 472.70 3.687 483.07
6056000 3.673 473.34 3.682 474.07 3.649 472.69 3.682 483.16
6057000 3.673 473.27 3.682 474.09 3.644 472.72 3.687 483.19
6058000 3.673 473.21 3.687 474.08 3.644 472.73 3.682 483.13
6059000 3.673 473.22 3.682 474.05 3.644 472.67 3.682 483.14
6060000 3.673 473.34 3.682 474.16 3.644 472.63 3.687 483.08
6061000 3.673 473.31 3.682 474.11 3.649 472.69 3.682 483.09
6062000 3.673 473.27 3.682 474.05 3.644 472.60 3.682 483.07
6063000 3.673 473.26 3.682 474.02 3.649 472.66 3.687 483.09
6064000 3.673 473.19 3.682 473.99 3.644 472.63 3.682 483.15
6065000 3.673 473.22 3.682 474.03 3.649 472.61 3.682 483.12
6066000 3.673 473.28 3.682 474.15 3.644 472.64 3.687 483.06
6067000 3.673 473.23 3.682 474.05 3.644 472.64 3.682 483.00
6068000 3.673 473.17 3.682 474.09 3.644 472.63 3.682 483.13
6069000 3.668 473.13 3.687 473.93 3.644 472.54 3.687 483.06
6070000 3.673 473.19 3.682 474.02 3.644 472.58 3.682 483.06
6071000 3.673 473.15 3.682 474.06 3.644 472.51 3.682 483.04
6072000 3.673 473.14 3.682 474.05 3.644 472.57 3.687 483.05
6073000 3.673 473.22 3.682 473.95 3.644 472.58 3.682 483.02
6074000 3.673 473.15 3.682 474.01 3.644 472.58 3.682 483.03
6075000 3.673 473.20 3.682 473.81 3.644 472.63 3.682 483.05
6076000 3.673 473.07 3.682 473.92 3.644 472.57 3.682 483.01
6077000 3.673 473.12 3.682 474.00 3.644 472.55 3.682 483.03
6078000 3.673 473.26 3.682 474.03 3.644 472.55 3.682 482.99
6079000 3.673 473.22 3.682 473.96 3.644 472.54 3.682 482.90
6080000 3.673 473.16 3.682 473.93 3.644 472.54 3.682 482.98
6081000 3.668 473.07 3.682 473.88 3.644 472.52 3.682 482.97
6082000 3.673 472.98 3.682 473.89 3.644 472.55 3.682 482.99
6083000 3.673 473.27 3.682 473.91 3.644 472.52 3.682 482.97
6084000 3.673 473.22 3.682 473.88 3.644 472.47 3.682 482.95
6085000 3.673 473.21 3.682 473.94 3.644 472.53 3.682 482.94
6086000 3.673 473.18 3.677 473.97 3.649 472.42 3.682 483.04
6087000 3.673 473.02 3.682 473.85 3.649 472.51 3.682 482.89
6088000 3.668 472.96 3.682 473.93 3.644 472.42 3.682 482.95
6089000 3.673 473.11 3.682 473.90 3.644 472.48 3.682 482.94
6090000 3.673 473.23 3.682 473.91 3.644 472.41 3.682 482.84
6091000 3.673 473.16 3.682 473.93 3.644 472.43 3.682 482.87
6092000 3.673 473.12 3.682 473.93 3.644 472.42 3.687 482.89
6093000 3.668 472.96 3.682 473.79 3.644 472.41 3.682 482.80
6094000 3.673 472.95 3.682 473.83 3.644 472.37 3.682 482.86
6095000 3.673 473.05 3.682 473.79 3.644 472.43 3.682 482.84
6096000 3.673 473.07 3.682 473.94 3.644 472.42 3.682 482.86
6097000 3.668 473.13 3.682 473.90 3.644 472.35 3.682 482.85
6098000 3.668 473.04 3.682 473.80 3.644 472.36 3.687 482.90
6099000 3.668 472.97 3.677 473.82 3.644 472.43 3.682 482.87
6100000 3.673 472.99 3.682 473.89 3.644 472.36 3.682 482.81
6101000 3.673 473.03 3.682 473.81 3.644 472.37 3.682 482.83
6102000 3.668 473.01 3.682 473.88 3.644 472.29 3.682 482.78
6103000 3.673 473.07 3.682 473.81 3.644 472.37 3.682 482.75
6104000 3.668 472.98 3.682 473.80 3.644 472.30 3.682 482.84
6105000 3.673 472.94 3.682 473.77 3.644 472.38 3.682 482.79
6106000 3.668 472.88 3.682 473.76 3.644 472.42 3.682 482.79
6107000 3.673 472.97 3.682 473.74 3.644 472.38 3.682 482.74
6108000 3.668 473.01 3.682 473.85 3.644 472.27 3.682 482.79
6109000 3.668 472.99 3.682 473.79 3.644 472.36 3.682 482.76
6110000 3.668 472.98 3.682 473.79 3.644 472.31 3.682 482.80
6111000 3.668 472.94 3.677 473.73 3.644 472.36 3.682 482.70
6112000 3.673 472.96 3.682 473.64 3.644 472.32 3.682 482.82
6113000 3.668 473.06 3.682 473.75 3.644 472.32 3.682 482.74
6114000 3.673 473.01 3.682 473.76 3.644 472.31 3.682 482.71
6115000 3.668 473.05 3.682 473.71 3.644 472.28 3.682 482.68
6116000 3.668 472.94 3.682 473.70 3.644 472.29 3.682 482.74
6117000 3.668 472.82 3.682 473.64 3.644 472.28 3.682 482.77
6118000 3.668 472.87 3.682 473.63 3.644 472.26 3.682 482.69
6119000 3.673 473.04 3.682 473.69 3.644 472.22 3.682 482.72
6120000 3.668 472.85 3.682 473.78 3.644 472.19 3.687 482.70
6121000 3.668 473.01 3.682 473.68 3.644 472.27 3.682 482.72
6122000 3.668 472.89 3.682 473.72 3.644 472.20 3.682 482.73
6123000 3.668 472.87 3.677 473.58 3.644 472.26 3.682 482.69
6124000 3.668 472.87 3.682 473.59 3.644 472.26 3.682 482.70
6125000 3.668 472.87 3.682 473.64 3.644 472.20 3.682 482.65
6126000 3.668 472.94 3.682 473.68 3.644 472.23 3.682 482.68
6127000 3.668 472.97 3.677 473.64 3.644 472.24 3.682 482.64
6128000 3.668 472.97 3.677 473.69 3.644 472.15 3.677 482.69
6129000 3.668 472.77 3.677 473.59 3.644 472.18 3.682 482.67
6130000 3.668 472.79 3.677 473.67 3.644 472.13 3.682 482.66
6131000 3.673 472.96 3.682 473.64 3.644 472.12 3.682 482.62
6132000 3.668 472.92 3.682 473.74 3.644 472.20 3.682 482.66
6133000 3.668 472.87 3.682 473.58 3.644 472.16 3.682 482.60
6134000 3.673 472.76 3.682 473.61 3.644 472.16 3.682 482.78
6135000 3.668 472.85 3.682 473.54 3.644 472.22 3.682 482.61
6136000 3.668 472.75 3.677 473.61 3.644 472.19 3.682 482.64
6137000 3.668 472.83 3.677 473.63 3.644 472.14 3.682 482.67
6138000 3.668 472.78 3.682 473.66 3.644 472.19 3.682 482.64
6139000 3.673 472.82 3.677 473.51 3.644 472.06 3.682 482.64
6140000 3.668 472.98 3.677 473.60 3.644 472.13 3.682 482.60
6141000 3.668 472.75 3.677 473.54 3.644 472.19 3.677 482.51
6142000 3.668 472.66 3.682 473.44 3.644 472.07 3.682 482.57
6143000 3.668 472.64 3.677 473.53 3.644 472.07 3.677 482.56
6144000 3.668 472.77 3.682 473.57 3.644 472.10 3.682 482.58
6145000 3.668 472.82 3.682 473.57 3.644 472.09 3.677 482.49
6146000 3.668 472.75 3.677 473.53 3.644 472.04 3.682 482.63
6147000 3.668 472.68 3.677 473.49 3.644 472.13 3.682 482.57
6148000 3.668 472.64 3.677 473.46 3.644 472.07 3.677 482.55
6149000 3.668 472.83 3.677 473.44 3.644 471.98 3.682 482.58
6150000 3.668 472.81 3.677 473.42 3.644 472.07 3.682 482.48
6151000 3.668 472.85 3.682 473.54 3.644 472.08 3.677 482.52
6152000 3.668 472.76 3.682 473.50 3.644 472.05 3.677 482.54
6153000 3.668 472.61 3.682 473.45 3.644 472.03 3.682 482.51
6154000 3.668 472.56 3.682 473.44 3.644 472.04 3.677 482.52
6155000 3.668 472.73 3.677 473.39 3.639 472.11 3.682 482.52
6156000 3.668 472.67 3.677 473.43 3.644 472.01 3.677 482.50
6157000 3.668 472.79 3.677 473.35 3.644 472.01 3.677 482.46
6158000 3.668 472.70 3.677 473.41 3.639 472.05 3.682 482.53
6159000 3.668 472.67 3.677 473.37 3.644 472.03 3.677 482.44
6160000 3.668 472.58 3.677 473.41 3.639 471.92 3.682 482.49
6161000 3.668 472.74 3.677 473.42 3.644 471.98 3.682 482.45
6162000 3.668 472.64 3.677 473.38 3.639 471.92 3.677 482.51
6163000 3.668 472.69 3.677 473.38 3.639 471.96 3.682 482.40
6164000 3.668 472.67 3.677 473.51 3.644 471.90 3.677 482.43
6165000 3.668 472.64 3.677 473.28 3.639 472.03 3.682 482.37
6166000 3.668 472.55 3.677 473.29 3.639 472.03 3.677 482.46
6167000 3.668 472.66 3.677 473.34 3.644 471.92 3.677 482.41
6168000 3.668 472.57 3.682 473.46 3.639 471.91 3.677 482.36
6169000 3.668 472.64 3.677 473.33 3.644 471.96 3.677 482.35
6170000 3.663 472.61 3.677 473.38 3.639 471.87 3.677 482.38
6171000 3.668 472.56 3.677 473.28 3.639 471.92 3.682 482.38
6172000 3.668 472.56 3.677 473.27 3.639 471.98 3.677 482.45
6173000 3.668 472.66 3.677 473.34 3.639 471.98 3.677 482.42
6174000 3.668 472.62 3.677 473.30 3.639 471.87 3.682 482.43
6175000 3.668 472.58 3.677 473.34 3.639 471.92 3.682 482.35
6176000 3.668 472.62 3.677 473.36 3.639 471.86 3.682 482.43
6177000 3.663 472.58 3.677 473.24 3.639 471.88 3.677 482.37
6178000 3.668 472.51 3.677 473.26 3.639 471.90 3.677 482.40
6179000 3.668 472.57 3.677 473.31 3.639 471.88 3.677 482.34
6180000 3.663 472.55 3.677 473.38 3.639 471.89 3.677 482.38
6181000 3.668 472.59 3.677 473.30 3.644 471.83 3.677 482.31
6182000 3.668 472.60 3.677 473.27 3.639 471.80 3.677 482.35
6183000 3.668 472.49 3.677 473.19 3.639 471.91 3.677 482.33
6184000 3.663 472.51 3.677 473.22 3.639 471.87 3.677 482.31
6185000 3.663 472.44 3.677 473.24 3.639 471.86 3.682 482.31
6186000 3.668 472.50 3.677 473.26 3.639 471.85 3.677 482.39
6187000 3.668 472.59 3.677 473.32 3.639 471.82 3.677 482.30
6188000 3.668 472.45 3.677 473.22 3.639 471.81 3.677 482.24
6189000 3.668 472.45 3.677 473.22 3.639 471.81 3.677 482.30
6190000 3.663 472.42 3.677 473.21 3.639 471.88 3.677 482.29
6191000 3.668 472.58 3.677 473.27 3.639 471.82 3.677 482.30
6192000 3.663 472.57 3.677 473.21 3.639 471.80 3.677 482.32
6193000 3.668 472.51 3.677 473.22 3.639 471.81 3.677 482.24
6194000 3.668 472.47 3.677 473.24 3.639 471.79 3.677 482.27
6195000 3.668 472.44 3.677 473.11 3.644 471.87 3.677 482.27
6196000 3.663 472.38 3.677 473.09 3.639 471.76 3.677 482.38
6197000 3.663 472.43 3.677 473.23 3.639 471.77 3.677 482.27
6198000 3.668 472.45 3.677 473.20 3.639 471.79 3.677 482.31
6199000 3.663 472.50 3.677 473.19 3.639 471.77 3.677 482.23
6200000 3.663 472.59 3.677 473.18 3.639 471.80 3.677 482.18
6201000 3.663 472.42 3.677 473.01 3.639 471.79 3.677 482.22
6202000 3.668 472.41 3.677 473.10 3.639 471.77 3.677 482.24
6203000 3.663 472.44 3.677 473.12 3.639 471.73 3.677 482.29
6204000 3.663 472.39 3.677 473.10 3.644 471.74 3.677 482.27
6205000 3.663 472.45 3.677 473.09 3.639 471.74 3.677 482.12
6206000 3.668 472.47 3.673 473.15 3.639 471.68 3.677 482.18
6207000 3.668 472.30 3.673 472.99 3.639 471.76 3.677 482.25
6208000 3.668 472.31 3.677 473.01 3.639 471.73 3.677 482.19
6209000 3.677 472.40 3.682 473.05 3.639 471.73 3.677 482.15
6210000 3.663 472.46 3.677 473.14 3.639 471.75 3.677 482.15
6211000 3.668 472.43 3.677 473.05 3.639 471.69 3.677 482.07
6212000 3.668 472.42 3.677 473.04 3.639 471.73 3.677 482.17
6213000 3.663 472.37 3.677 473.03 3.639 471.70 3.673 482.06
6214000 3.663 472.26 3.673 472.96 3.639 471.71 3.677 482.21
6215000 3.668 472.46 3.677 473.01 3.639 471.78 3.677 482.14
6216000 3.663 472.36 3.677 473.07 3.639 471.72 3.677 482.15
6217000 3.663 472.35 3.677 473.02 3.644 471.67 3.677 482.12
6218000 3.663 472.41 3.677 473.11 3.639 471.67 3.673 482.12
6219000 3.668 472.26 3.673 472.97 3.639 471.73 3.677 482.13
6220000 3.663 472.26 3.677 472.98 3.639 471.67 3.677 482.17
6221000 3.663 472.31 3.673 473.02 3.644 471.66 3.677 482.12
6222000 3.663 472.31 3.673 473.08 3.639 471.73 3.677 482.19
6223000 3.668 472.40 3.677 473.00 3.639 471.65 3.677 482.05
6224000 3.663 472.36 3.677 473.06 3.639 471.70 3.673 482.14
6225000 3.663 472.33 3.677 472.96 3.639 471.66 3.677 482.10
6226000 3.663 472.21 3.673 472.90 3.639 471.70 3.677 482.07
6227000 3.663 472.25 3.677 473.01 3.639 471.67 3.677 481.99
6228000 3.663 472.23 3.673 472.99 3.639 471.66 3.673 482.08
6229000 3.663 472.30 3.673 473.03 3.639 471.68 3.677 482.02
6230000 3.668 472.28 3.677 472.99 3.639 471.63 3.677 482.08
6231000 3.663 472.19 3.677 472.90 3.639 471.63 3.677 482.04
6232000 3.663 472.16 3.673 472.87 3.639 471.66 3.677 481.96
6233000 3.663 472.18 3.673 472.93 3.639 471.62 3.677 482.07
6234000 3.663 472.25 3.677 472.99 3.639 471.64 3.677 482.05
6235000 3.663 472.32 3.677 472.93 3.639 471.68 3.677 482.01
6236000 3.668 472.20 3.673 472.97 3.639 471.62 3.677 482.02
6237000 3.663 472.14 3.673 472.89 3.639 471.59 3.673 481.97
6238000 3.668 472.12 3.673 472.90 3.639 471.70 3.673 482.13
6239000 3.668 472.24 3.677 472.91 3.639 471.69 3.677 481.92
6240000 3.663 472.10 3.673 472.90 3.639 471.55 3.677 482.03
6241000 3.663 472.31 3.677 472.86 3.639 471.59 3.677 481.95
6242000 3.663 472.20 3.677 472.90 3.639 471.58 3.677 482.01
6243000 3.663 472.11 3.673 472.91 3.639 471.64 3.677 481.96
6244000 3.663 472.15 3.673 472.79 3.639 471.60 3.673 482.00
6245000 3.663 472.23 3.673 472.86 3.639 471.64 3.673 481.96
6246000 3.663 472.24 3.673 472.88 3.639 471.60 3.673 482.00
6247000 3.663 472.25 3.673 472.82 3.639 471.61 3.677 481.90
6248000 3.663 472.26 3.673 472.88 3.639 471.61 3.677 481.88
6249000 3.663 472.15 3.673 472.76 3.639 471.64 3.673 481.94
6250000 3.663 472.05 3.673 472.80 3.639 471.62 3.673 482.03
6251000 3.663 472.19 3.673 472.80 3.635 471.55 3.673 481.93
6252000 3.663 472.12 3.673 472.80 3.639 471.58 3.673 481.93
6253000 3.663 472.23 3.673 472.78 3.639 471.56 3.677 481.88
6254000 3.663 472.12 3.677 472.85 3.639 471.57 3.677 481.92
6255000 3.663 472.06 3.673 472.70 3.635 471.55 3.673 481.89
6256000 3.663 472.04 3.673 472.73 3.639 471.56 3.677 481.94
6257000 3.663 472.13 3.673 472.94 3.639 471.52 3.677 481.95
6258000 3.663 472.04 3.673 472.87 3.639 471.53 3.677 481.89
6259000 3.663 472.18 3.677 472.77 3.639 471.57 3.673 481.84
6260000 3.663 472.11 3.673 472.74 3.639 471.52 3.677 481.84
6261000 3.663 472.05 3.673 472.70 3.635 471.60 3.677 481.84
6262000 3.663 472.01 3.673 472.72 3.639 471.56 3.673 481.78
6263000 3.663 472.09 3.673 472.79 3.639 471.56 3.673 481.89
6264000 3.663 472.06 3.673 472.86 3.639 471.52 3.677 481.88
6265000 3.663 472.11 3.677 472.71 3.639 471.53 3.673 481.78
6266000 3.663 472.07 3.673 472.67 3.639 471.51 3.673 481.80
6267000 3.663 471.85 3.673 472.63 3.639 471.53 3.673 481.83
6268000 3.663 471.93 3.673 472.63 3.639 471.43 3.673 481.83
6269000 3.663 472.08 3.673 472.69 3.639 471.49 3.677 481.84
6270000 3.663 472.08 3.673 472.77 3.639 471.45 3.673 481.78
6271000 3.663 472.08 3.673 472.72 3.639 471.46 3.673 481.71
6272000 3.658 472.03 3.673 472.64 3.639 471.52 3.673 481.83
6273000 3.663 471.89 3.673 472.69 3.639 471.53 3.673 481.76
6274000 3.663 471.91 3.673 472.66 3.639 471.47 3.673 481.74
6275000 3.663 472.02 3.673 472.77 3.639 471.49 3.673 481.76
