0.31 0.071 Battery Metter V0.1
t v1 a1 v2 a2 v3 a3 v4 a4
19422000 3.384 -1.28 3.375 -2.18 3.318 -0.15 3.379 -0.02
19423000 3.384 -1.43 3.379 -2.21 3.318 -0.14 3.379 -0.00
19424000 3.384 -1.30 3.379 -2.28 3.318 -0.21 3.379 0.02
19425000 3.384 -1.42 3.379 -2.25 3.318 -0.13 3.375 -0.04
19426000 3.384 -1.41 3.379 -2.19 3.318 -0.15 3.379 -0.09
19427000 3.384 -1.31 3.379 -2.15 3.318 -0.25 3.379 0.04
19428000 3.384 -1.26 3.379 -2.22 3.318 -0.21 3.379 0.02
19429000 3.384 -1.39 3.379 -2.28 3.318 -0.19 3.379 -0.06
19430000 3.384 -1.56 3.379 -2.24 3.318 -0.17 3.375 0.05
19431000 3.384 -1.19 3.379 -2.12 3.318 -0.17 3.375 -0.01
19432000 3.384 -1.38 3.375 -2.20 3.323 -0.25 3.379 0.00
19433000 3.384 -1.54 3.379 -2.22 3.318 -0.16 3.379 0.04
19434000 3.384 -1.42 3.379 -2.27 3.318 -0.25 3.379 0.04
19435000 3.384 -1.25 3.379 -2.23 3.318 -0.21 3.379 -0.11
19436000 3.384 -1.34 3.379 -2.12 3.318 -0.16 3.379 0.03
19437000 3.384 -1.32 3.379 -2.21 3.318 -0.15 3.379 0.13
19438000 3.379 -1.35 3.379 -2.30 3.318 -0.20 3.379 0.06
19439000 3.384 -1.53 3.379 -2.25 3.318 -0.22 3.379 -0.08
19440000 3.384 -1.33 3.379 -2.16 3.318 -0.21 3.375 -0.02
19441000 3.384 -1.28 3.379 -2.17 3.318 -0.16 3.379 0.06
19442000 3.384 -1.32 3.379 -2.27 3.318 -0.25 3.379 -0.00
19443000 3.384 -1.57 3.375 -2.21 3.318 -0.19 3.379 0.03
19444000 3.384 -1.42 3.379 -2.14 3.318 -0.21 3.379 0.05
19445000 3.379 -1.28 3.379 -2.22 3.318 -0.23 3.379 -0.04
19446000 3.384 -1.46 3.379 -2.29 3.318 -0.15 3.379 0.02
19447000 3.384 -1.43 3.379 -2.20 3.323 -0.20 3.379 0.10
19448000 3.384 -1.40 3.379 -2.21 3.318 -0.19 3.379 -0.05
19449000 3.384 -1.39 3.375 -2.24 3.318 -0.16 3.379 -0.05
19450000 3.384 -1.34 3.379 -2.17 3.318 -0.18 3.379 0.03
19451000 3.384 -1.36 3.379 -2.29 3.318 -0.21 3.379 0.07
19452000 3.384 -1.51 3.379 -2.31 3.318 -0.19 3.379 -0.01
19453000 3.384 -1.49 3.379 -2.23 3.318 -0.25 3.379 0.05
19454000 3.384 -1.25 3.379 -2.13 3.318 -0.18 3.379 0.05
19455000 3.384 -1.31 3.379 -2.25 3.318 -0.21 3.379 -0.08
19456000 3.389 -1.56 3.379 -2.26 3.318 -0.21 3.379 0.01
19457000 3.384 -1.48 3.379 -2.23 3.318 -0.20 3.384 0.08
19458000 3.384 -1.28 3.379 -2.20 3.318 -0.20 3.379 0.04
19459000 3.384 -1.29 3.379 -2.22 3.318 -0.15 3.379 -0.06
19460000 3.384 -1.36 3.379 -2.27 3.318 -0.20 3.379 0.08
19461000 3.384 -1.39 3.379 -2.27 3.318 -0.25 3.379 0.01
19462000 3.384 -1.43 3.379 -2.24 3.318 -0.23 3.379 -0.07
19463000 3.389 -1.45 3.379 -2.18 3.318 -0.17 3.379 0.04
19464000 3.389 -1.30 3.375 -2.22 3.318 -0.19 3.379 0.07
19465000 3.384 -1.42 3.379 -2.28 3.318 -0.20 3.379 0.03
19466000 3.384 -1.58 3.379 -2.27 3.318 -0.16 3.379 -0.00
19467000 3.384 -1.33 3.379 -2.16 3.318 -0.21 3.379 0.07
19468000 3.384 -1.25 3.379 -2.21 3.318 -0.16 3.379 -0.07
19469000 3.384 -1.40 3.379 -2.32 3.318 -0.22 3.379 0.01
19470000 3.384 -1.55 3.379 -2.18 3.318 -0.21 3.375 0.11
19471000 3.384 -1.31 3.379 -2.18 3.318 -0.15 3.379 -0.01
19472000 3.384 -1.22 3.379 -2.25 3.318 -0.20 3.379 -0.03
19473000 3.384 -1.37 3.379 -2.18 3.318 -0.20 3.379 0.06
19474000 3.384 -1.41 3.379 -2.22 3.318 -0.24 3.379 0.01
19475000 3.384 -1.45 3.379 -2.24 3.318 -0.24 3.379 -0.04
19476000 3.384 -1.37 3.379 -2.17 3.318 -0.19 3.379 0.06
19477000 3.384 -1.30 3.379 -2.21 3.318 -0.14 3.379 0.10
19478000 3.384 -1.21 3.379 -2.30 3.323 -0.18 3.379 -0.01
19479000 3.384 -1.45 3.379 -2.33 3.318 -0.23 3.379 -0.03
19480000 3.384 -1.42 3.379 -2.20 3.323 -0.21 3.375 0.06
19481000 3.384 -1.25 3.379 -2.21 3.318 -0.20 3.379 0.04
19482000 3.384 -1.28 3.379 -2.28 3.318 -0.22 3.379 -0.05
19483000 3.384 -1.40 3.379 -2.25 3.318 -0.24 3.379 0.04
19484000 3.384 -1.48 3.379 -2.14 3.318 -0.30 3.379 -0.00
19485000 3.384 -1.41 3.379 -2.20 3.323 -0.15 3.379 -0.07
19486000 3.384 -1.27 3.379 -2.25 3.318 -0.18 3.379 0.06
19487000 3.384 -1.34 3.379 -2.27 3.318 -0.24 3.379 0.08
19488000 3.384 -1.49 3.375 -2.25 3.318 -0.17 3.379 -0.03
19489000 3.384 -1.62 3.379 -2.21 3.318 -0.20 3.379 0.02
19490000 3.384 -1.35 3.379 -2.22 3.318 -0.22 3.375 0.04
19491000 3.384 -1.27 3.379 -2.23 3.318 -0.22 3.379 0.06
19492000 3.384 -1.22 3.379 -2.20 3.323 -0.22 3.375 -0.01
19493000 3.384 -1.60 3.379 -2.17 3.318 -0.12 3.379 -0.01
19494000 3.384 -1.44 3.379 -2.16 3.318 -0.26 3.379 0.04
19495000 3.384 -1.29 3.379 -2.33 3.318 -0.16 3.379 -0.06
19496000 3.384 -1.39 3.379 -2.24 3.318 -0.15 3.379 -0.01
19497000 3.384 -1.48 3.379 -2.20 3.323 -0.23 3.379 0.09
19498000 3.384 -1.40 3.384 -2.22 3.318 -0.15 3.379 -0.05
19499000 3.384 -1.37 3.379 -2.17 3.318 -0.20 3.379 -0.06
19500000 3.384 -1.34 3.379 -2.18 3.318 -0.21 3.379 0.07
19501000 3.384 -1.28 3.379 -2.25 3.318 -0.17 3.379 0.04
19502000 3.384 -1.49 3.379 -2.24 3.318 -0.19 3.379 -0.06
19503000 3.384 -1.55 3.379 -2.19 3.318 -0.19 3.379 -0.02
19504000 3.384 -1.19 3.379 -2.12 3.318 -0.17 3.379 0.02
19505000 3.389 -1.17 3.379 -2.32 3.318 -0.16 3.379 -0.06
19506000 3.384 -1.43 3.379 -2.25 3.318 -0.26 3.379 0.01
19507000 3.384 -1.52 3.379 -2.22 3.318 -0.14 3.375 0.06
19508000 3.389 -1.27 3.379 -2.27 3.323 -0.20 3.379 -0.07
19509000 3.384 -1.35 3.379 -2.27 3.318 -0.14 3.379 -0.07
19510000 3.384 -1.39 3.379 -2.28 3.318 -0.23 3.375 0.07
19511000 3.384 -1.37 3.379 -2.17 3.323 -0.22 3.379 0.04
19512000 3.384 -1.42 3.379 -2.25 3.318 -0.19 3.379 -0.06
19513000 3.384 -1.48 3.379 -2.22 3.318 -0.18 3.379 -0.04
19514000 3.384 -1.31 3.379 -2.27 3.318 -0.19 3.379 0.09
19515000 3.384 -1.34 3.379 -2.27 3.318 -0.21 3.379 -0.05
19516000 3.384 -1.57 3.379 -2.18 3.318 -0.22 3.379 0.00
19517000 3.384 -1.34 3.379 -2.20 3.323 -0.23 3.379 0.05
19518000 3.384 -1.11 3.379 -2.26 3.318 -0.30 3.379 -0.06
19519000 3.384 -1.40 3.384 -2.32 3.318 -0.16 3.379 -0.05
19520000 3.389 -1.56 3.379 -2.26 3.318 -0.21 3.379 0.03
19521000 3.384 -1.39 3.379 -2.22 3.318 -0.20 3.379 -0.04
19522000 3.384 -1.22 3.379 -2.20 3.323 -0.19 3.379 -0.01
19523000 3.384 -1.30 3.379 -2.33 3.318 -0.21 3.375 0.05
19524000 3.384 -1.20 3.379 -2.24 3.318 -0.26 3.379 0.07
19525000 3.384 -1.44 3.379 -2.24 3.318 -0.20 3.379 0.01
19526000 3.384 -1.51 3.379 -2.21 3.318 -0.21 3.375 -0.09
19527000 3.384 -1.24 3.379 -2.26 3.318 -0.21 3.379 0.05
19528000 3.384 -1.31 3.379 -2.32 3.318 -0.19 3.379 -0.00
19529000 3.384 -1.44 3.379 -2.28 3.318 -0.20 3.379 0.01
19530000 3.384 -1.50 3.384 -2.24 3.318 -0.17 3.375 0.02
19531000 3.384 -1.20 3.384 -2.16 3.318 -0.15 3.379 -0.06
19532000 3.379 -1.34 3.379 -2.35 3.318 -0.16 3.379 -0.05
19533000 3.384 -1.45 3.379 -2.29 3.318 -0.14 3.379 0.03
19534000 3.384 -1.47 3.379 -2.19 3.318 -0.20 3.379 0.05
19535000 3.384 -1.36 3.379 -2.20 3.323 -0.20 3.379 -0.09
19536000 3.384 -1.41 3.379 -2.24 3.318 -0.21 3.379 0.01
19537000 3.389 -1.29 3.379 -2.28 3.318 -0.23 3.375 0.02
19538000 3.384 -1.32 3.379 -2.28 3.318 -0.17 3.379 0.02
19539000 3.384 -1.45 3.379 -2.19 3.318 -0.23 3.379 -0.06
19540000 3.384 -1.48 3.379 -2.17 3.318 -0.16 3.379 0.06
19541000 3.384 -1.27 3.379 -2.24 3.318 -0.28 3.384 0.04
19542000 3.384 -1.40 3.379 -2.30 3.323 -0.26 3.375 -0.01
19543000 3.384 -1.51 3.379 -2.24 3.318 -0.19 3.379 -0.01
19544000 3.384 -1.32 3.379 -2.19 3.318 -0.24 3.379 0.05
19545000 3.384 -1.32 3.379 -2.27 3.318 -0.18 3.379 -0.03
19546000 3.384 -1.45 3.379 -2.32 3.318 -0.30 3.379 0.06
19547000 3.384 -1.55 3.379 -2.26 3.318 -0.20 3.379 0.12
19548000 3.384 -1.36 3.379 -2.21 3.318 -0.29 3.379 0.01
19549000 3.384 -1.32 3.379 -2.26 3.323 -0.19 3.379 -0.03
19550000 3.384 -1.32 3.379 -2.22 3.318 -0.20 3.379 0.08
19551000 3.384 -1.32 3.379 -2.26 3.318 -0.26 3.379 0.01
19552000 3.389 -1.36 3.379 -2.20 3.323 -0.23 3.379 -0.05
19553000 3.384 -1.51 3.379 -2.21 3.318 -0.24 3.379 -0.00
19554000 3.384 -1.34 3.379 -2.18 3.318 -0.16 3.379 0.03
19555000 3.384 -1.25 3.379 -2.41 3.318 -0.17 3.375 0.02
19556000 3.384 -1.47 3.379 -2.26 3.318 -0.24 3.379 0.01
19557000 3.384 -1.46 3.379 -2.24 3.318 -0.25 3.379 -0.01
19558000 3.384 -1.34 3.379 -2.20 3.323 -0.18 3.379 -0.10
19559000 3.384 -1.43 3.379 -2.31 3.318 -0.18 3.379 -0.03
19560000 3.384 -1.37 3.379 -2.27 3.318 -0.25 3.379 0.09
19561000 3.384 -1.40 3.379 -2.23 3.318 -0.21 3.375 -0.02
19562000 3.384 -1.33 3.379 -2.20 3.323 -0.24 3.379 -0.03
19563000 3.384 -1.36 3.375 -2.17 3.318 -0.15 3.375 0.00
19564000 3.384 -1.34 3.375 -2.27 3.318 -0.16 3.375 0.06
19565000 3.384 -1.41 3.379 -2.32 3.318 -0.25 3.379 -0.01
19566000 3.384 -1.51 3.379 -2.21 3.318 -0.21 3.375 -0.03
19567000 3.384 -1.38 3.379 -2.16 3.318 -0.24 3.379 -0.01
19568000 3.384 -1.36 3.375 -2.23 3.318 -0.24 3.375 -0.03
19569000 3.379 -1.38 3.379 -2.28 3.318 -0.14 3.379 0.01
19570000 3.384 -1.43 3.379 -2.21 3.318 -0.26 3.379 0.04
19571000 3.384 -1.32 3.379 -2.13 3.318 -0.24 3.375 -0.03
19572000 3.384 -1.36 3.379 -2.26 3.318 -0.18 3.379 -0.08
19573000 3.384 -1.42 3.379 -2.30 3.318 -0.23 3.375 0.02
19574000 3.384 -1.33 3.379 -2.24 3.318 -0.27 3.379 0.01
19575000 3.384 -1.39 3.379 -2.25 3.318 -0.19 3.379 -0.09
19576000 3.384 -1.33 3.379 -2.18 3.318 -0.19 3.379 0.01
19577000 3.384 -1.28 3.379 -2.22 3.318 -0.23 3.375 0.12
19578000 3.384 -1.37 3.379 -2.32 3.318 -0.17 3.375 0.02
19579000 3.384 -1.54 3.379 -2.26 3.318 -0.22 3.375 -0.03
19580000 3.384 -1.37 3.379 -2.07 3.318 -0.28 3.379 0.08
19581000 3.384 -1.22 3.379 -2.22 3.318 -0.17 3.375 0.01
19582000 3.384 -1.31 3.379 -2.29 3.318 -0.30 3.379 -0.01
19583000 3.384 -1.48 3.379 -2.30 3.318 -0.23 3.379 0.02
19584000 3.384 -1.38 3.379 -2.19 3.318 -0.27 3.379 -0.03
19585000 3.384 -1.37 3.379 -2.21 3.323 -0.25 3.375 -0.07
19586000 3.384 -1.34 3.379 -2.27 3.318 -0.17 3.379 0.02
19587000 3.384 -1.30 3.384 -2.33 3.323 -0.21 3.379 0.04
19588000 3.384 -1.36 3.379 -2.30 3.323 -0.27 3.379 0.00
19589000 3.384 -1.43 3.379 -2.30 3.323 -0.23 3.375 -0.04
19590000 3.384 -1.27 3.379 -2.16 3.318 -0.24 3.379 0.07
19591000 3.384 -1.34 3.379 -2.29 3.318 -0.22 3.379 -0.00
19592000 3.384 -1.48 3.375 -2.38 3.318 -0.24 3.375 -0.01
19593000 3.384 -1.55 3.379 -2.19 3.318 -0.24 3.379 0.04
19594000 3.384 -1.23 3.379 -2.15 3.318 -0.22 3.375 -0.01
19595000 3.384 -1.23 3.379 -2.28 3.318 -0.23 3.379 -0.09
19596000 3.384 -1.53 3.379 -2.29 3.318 -0.16 3.375 -0.06
19597000 3.384 -1.44 3.379 -2.27 3.318 -0.30 3.379 0.05
19598000 3.384 -1.33 3.379 -2.20 3.323 -0.23 3.379 -0.10
19599000 3.384 -1.37 3.379 -2.20 3.323 -0.26 3.379 -0.04
19600000 3.384 -1.36 3.379 -2.23 3.318 -0.20 3.379 0.08
19601000 3.384 -1.33 3.379 -2.32 3.318 -0.22 3.379 0.02
19602000 3.384 -1.55 3.379 -2.29 3.318 -0.24 3.379 -0.00
19603000 3.384 -1.43 3.379 -2.22 3.323 -0.21 3.379 0.09
19604000 3.389 -1.31 3.379 -2.22 3.318 -0.22 3.375 0.03
19605000 3.384 -1.37 3.379 -2.38 3.318 -0.25 3.379 -0.00
19606000 3.384 -1.55 3.379 -2.29 3.318 -0.17 3.379 0.08
19607000 3.384 -1.42 3.379 -2.17 3.318 -0.20 3.379 0.06
19608000 3.389 -1.35 3.379 -2.22 3.318 -0.19 3.379 0.01
19609000 3.384 -1.44 3.379 -2.31 3.318 -0.15 3.379 -0.07
19610000 3.384 -1.40 3.379 -2.25 3.323 -0.25 3.379 0.09
19611000 3.384 -1.35 3.379 -2.26 3.318 -0.27 3.375 0.01
19612000 3.384 -1.37 3.379 -2.20 3.323 -0.24 3.379 0.03
19613000 3.384 -1.41 3.379 -2.24 3.323 -0.23 3.379 0.01
19614000 3.384 -1.32 3.379 -2.17 3.318 -0.22 3.379 0.07
19615000 3.384 -1.37 3.379 -2.34 3.318 -0.24 3.379 -0.01
19616000 3.384 -1.61 3.379 -2.20 3.323 -0.24 3.379 0.02
19617000 3.384 -1.26 3.379 -2.17 3.318 -0.15 3.379 0.06
19618000 3.384 -1.25 3.379 -2.23 3.318 -0.28 3.375 -0.11
19619000 3.384 -1.47 3.379 -2.36 3.323 -0.21 3.379 -0.02
19620000 3.384 -1.50 3.379 -2.24 3.323 -0.22 3.379 0.05
19621000 3.384 -1.24 3.379 -2.25 3.318 -0.19 3.379 -0.04
19622000 3.384 -1.28 3.379 -2.23 3.318 -0.23 3.379 -0.06
19623000 3.384 -1.35 3.379 -2.30 3.323 -0.27 3.379 0.08
19624000 3.384 -1.50 3.379 -2.27 3.318 -0.20 3.379 0.01
19625000 3.389 -1.50 3.384 -2.22 3.318 -0.18 3.379 -0.05
19626000 3.384 -1.42 3.379 -2.28 3.318 -0.15 3.379 0.03
19627000 3.384 -1.26 3.379 -2.24 3.323 -0.19 3.379 0.14
19628000 3.384 -1.38 3.379 -2.29 3.318 -0.24 3.384 -0.07
19629000 3.384 -1.53 3.379 -2.35 3.318 -0.23 3.379 -0.02
19630000 3.384 -1.43 3.379 -2.17 3.318 -0.17 3.379 0.02
19631000 3.384 -1.23 3.379 -2.22 3.323 -0.23 3.379 -0.00
19632000 3.384 -1.39 3.379 -2.30 3.323 -0.19 3.379 -0.05
19633000 3.384 -1.51 3.379 -2.31 3.323 -0.20 3.379 0.07
19634000 3.384 -1.47 3.379 -2.18 3.318 -0.24 3.379 -0.03
19635000 3.384 -1.37 3.379 -2.21 3.318 -0.27 3.379 -0.10
19636000 3.384 -1.33 3.379 -2.26 3.318 -0.24 3.379 0.02
19637000 3.389 -1.33 3.379 -2.26 3.318 -0.19 3.379 0.06
19638000 3.384 -1.54 3.379 -2.31 3.318 -0.22 3.379 -0.05
19639000 3.384 -1.56 3.379 -2.27 3.323 -0.17 3.379 -0.03
19640000 3.384 -1.35 3.379 -2.21 3.318 -0.27 3.379 0.08
19641000 3.384 -1.19 3.379 -2.22 3.318 -0.19 3.379 0.03
19642000 3.384 -1.42 3.379 -2.28 3.318 -0.16 3.379 -0.01
19643000 3.384 -1.56 3.379 -2.22 3.318 -0.22 3.379 0.04
19644000 3.384 -1.41 3.379 -2.19 3.318 -0.20 3.379 -0.01
19645000 3.384 -1.27 3.379 -2.29 3.318 -0.25 3.379 -0.05
19646000 3.384 -1.46 3.379 -2.31 3.318 -0.16 3.379 0.02
19647000 3.384 -1.44 3.379 -2.27 3.318 -0.20 3.379 0.07
19648000 3.384 -1.47 3.379 -2.27 3.318 -0.27 3.379 -0.07
19649000 3.384 -1.41 3.379 -2.26 3.318 -0.20 3.379 -0.00
19650000 3.384 -1.31 3.379 -2.26 3.318 -0.28 3.379 0.10
19651000 3.384 -1.34 3.379 -2.38 3.318 -0.19 3.379 -0.07
19652000 3.384 -1.61 3.379 -2.34 3.318 -0.23 3.379 -0.06
19653000 3.384 -1.44 3.379 -2.13 3.318 -0.16 3.375 0.02
19654000 3.384 -1.31 3.379 -2.26 3.318 -0.19 3.379 -0.05
19655000 3.384 -1.28 3.379 -2.34 3.318 -0.14 3.375 -0.05
19656000 3.384 -1.50 3.379 -2.30 3.323 -0.29 3.375 0.07
19657000 3.384 -1.53 3.379 -2.21 3.318 -0.17 3.379 0.04
19658000 3.384 -1.36 3.379 -2.27 3.318 -0.24 3.379 -0.07
19659000 3.384 -1.40 3.384 -2.30 3.323 -0.24 3.379 -0.05
19660000 3.384 -1.38 3.379 -2.32 3.318 -0.28 3.379 0.10
19661000 3.389 -1.51 3.379 -2.29 3.318 -0.27 3.379 0.01
19662000 3.384 -1.54 3.379 -2.25 3.318 -0.21 3.379 -0.04
19663000 3.389 -1.38 3.379 -2.23 3.318 -0.24 3.379 0.06
19664000 3.384 -1.29 3.379 -2.23 3.318 -0.25 3.379 0.03
19665000 3.384 -1.35 3.379 -2.31 3.318 -0.24 3.379 0.06
19666000 3.384 -1.62 3.379 -2.17 3.318 -0.24 3.379 0.09
19667000 3.384 -1.31 3.379 -2.22 3.318 -0.12 3.379 -0.02
19668000 3.389 -1.24 3.379 -2.29 3.318 -0.20 3.379 -0.07
19669000 3.384 -1.40 3.384 -2.33 3.318 -0.22 3.375 -0.00
19670000 3.384 -1.50 3.384 -2.25 3.318 -0.20 3.379 0.06
19671000 3.384 -1.43 3.379 -2.20 3.323 -0.23 3.379 -0.03
19672000 3.389 -1.34 3.379 -2.29 3.318 -0.21 3.379 -0.05
19673000 3.384 -1.38 3.379 -2.27 3.318 -0.20 3.384 0.10
19674000 3.389 -1.33 3.379 -2.29 3.318 -0.29 3.379 0.01
19675000 3.384 -1.55 3.379 -2.22 3.318 -0.28 3.379 -0.08
19676000 3.389 -1.50 3.384 -2.21 3.323 -0.27 3.379 -0.02
19677000 3.384 -1.28 3.379 -2.24 3.318 -0.21 3.379 0.07
19678000 3.384 -1.26 3.379 -2.32 3.318 -0.26 3.379 0.05
19679000 3.384 -1.45 3.379 -2.30 3.323 -0.27 3.375 -0.01
19680000 3.389 -1.52 3.379 -2.17 3.318 -0.20 3.379 0.03
19681000 3.384 -1.39 3.379 -2.26 3.318 -0.22 3.379 -0.01
19682000 3.384 -1.36 3.379 -2.31 3.318 -0.19 3.375 -0.06
19683000 3.384 -1.45 3.379 -2.26 3.318 -0.18 3.379 0.10
19684000 3.389 -1.43 3.379 -2.20 3.323 -0.26 3.379 0.03
19685000 3.384 -1.36 3.379 -2.23 3.318 -0.22 3.379 -0.08
19686000 3.384 -1.41 3.379 -2.19 3.318 -0.18 3.379 -0.03
19687000 3.384 -1.35 3.379 -2.30 3.323 -0.21 3.379 0.06
19688000 3.384 -1.40 3.379 -2.33 3.318 -0.21 3.379 -0.01
19689000 3.384 -1.55 3.379 -2.24 3.318 -0.18 3.379 0.01
19690000 3.389 -1.37 3.379 -2.20 3.323 -0.15 3.379 0.05
19691000 3.384 -1.22 3.379 -2.35 3.318 -0.19 3.379 0.02
19692000 3.384 -1.41 3.379 -2.28 3.318 -0.25 3.379 0.01
19693000 3.384 -1.49 3.379 -2.26 3.318 -0.22 3.379 0.00
19694000 3.384 -1.48 3.379 -2.21 3.318 -0.22 3.379 -0.04
19695000 3.384 -1.28 3.379 -2.25 3.318 -0.21 3.379 -0.08
19696000 3.384 -1.35 3.379 -2.30 3.323 -0.24 3.379 0.03
19697000 3.384 -1.35 3.379 -2.25 3.318 -0.20 3.379 0.04
19698000 3.384 -1.39 3.379 -2.20 3.323 -0.24 3.379 -0.01
19699000 3.384 -1.41 3.379 -2.25 3.318 -0.18 3.379 0.02
19700000 3.384 -1.41 3.379 -2.23 3.318 -0.21 3.379 0.08
19701000 3.384 -1.37 3.379 -2.31 3.318 -0.24 3.375 -0.01
19702000 3.384 -1.45 3.379 -2.28 3.318 -0.26 3.379 0.00
19703000 3.384 -1.50 3.384 -2.22 3.318 -0.23 3.379 -0.02
19704000 3.384 -1.35 3.379 -2.24 3.318 -0.25 3.379 -0.01
19705000 3.384 -1.35 3.379 -2.38 3.318 -0.22 3.379 -0.01
19706000 3.389 -1.54 3.379 -2.29 3.318 -0.24 3.379 0.01
19707000 3.384 -1.47 3.379 -2.13 3.318 -0.26 3.379 0.04
19708000 3.384 -1.32 3.379 -2.23 3.318 -0.20 3.379 -0.05
19709000 3.384 -1.43 3.379 -2.28 3.318 -0.24 3.379 0.03
19710000 3.384 -1.43 3.379 -2.29 3.318 -0.18 3.379 0.09
19711000 3.384 -1.42 3.379 -2.32 3.318 -0.23 3.379 -0.00
19712000 3.384 -1.49 3.379 -2.28 3.318 -0.21 3.379 0.01
19713000 3.384 -1.48 3.375 -2.18 3.318 -0.23 3.379 0.10
19714000 3.389 -1.35 3.379 -2.26 3.318 -0.22 3.379 0.02
19715000 3.389 -1.36 3.379 -2.37 3.318 -0.25 3.379 -0.02
19716000 3.384 -1.48 3.379 -2.24 3.318 -0.18 3.379 0.01
19717000 3.384 -1.35 3.379 -2.17 3.323 -0.21 3.379 0.02
19718000 3.384 -1.35 3.379 -2.33 3.328 -0.25 3.389 -0.07
19719000 3.389 -1.28 3.379 -2.37 3.318 -0.25 3.379 -0.02
19720000 3.384 -1.45 3.379 -2.22 3.318 -0.27 3.379 0.11
19721000 3.384 -1.43 3.379 -2.22 3.318 -0.24 3.379 -0.01
19722000 3.384 -1.40 3.379 -2.24 3.318 -0.23 3.379 -0.06
19723000 3.384 -1.40 3.379 -2.26 3.318 -0.20 3.379 0.06
19724000 3.389 -1.36 3.379 -2.28 3.318 -0.23 3.375 -0.00
19725000 3.384 -1.42 3.379 -2.27 3.318 -0.30 3.379 -0.10
19726000 3.384 -1.51 3.379 -2.19 3.318 -0.19 3.379 0.02
19727000 3.389 -1.39 3.379 -2.25 3.318 -0.17 3.379 -0.00
19728000 3.384 -1.30 3.384 -2.31 3.318 -0.27 3.379 -0.00
19729000 3.384 -1.42 3.379 -2.29 3.318 -0.19 3.384 -0.02
19730000 3.384 -1.42 3.379 -2.25 3.318 -0.26 3.379 0.05
19731000 3.384 -1.33 3.379 -2.21 3.318 -0.27 3.379 -0.04
19732000 3.384 -1.40 3.379 -2.29 3.318 -0.19 3.379 -0.06
19733000 3.384 -1.42 3.379 -2.37 3.318 -0.24 3.379 0.03
19734000 3.384 -1.47 3.379 -2.22 3.318 -0.29 3.379 0.03
19735000 3.384 -1.31 3.379 -2.27 3.318 -0.22 3.379 -0.03
19736000 3.384 -1.41 3.379 -2.22 3.318 -0.20 3.379 0.05
19737000 3.384 -1.31 3.379 -2.31 3.318 -0.25 3.379 0.03
19738000 3.384 -1.38 3.379 -2.35 3.318 -0.27 3.379 -0.01
19739000 3.384 -1.55 3.379 -2.21 3.323 -0.26 3.384 -0.04
19740000 3.389 -1.41 3.379 -2.22 3.323 -0.25 3.379 0.02
19741000 3.384 -1.36 3.379 -2.26 3.318 -0.25 3.379 -0.10
19742000 3.384 -1.42 3.379 -2.35 3.318 -0.28 3.379 0.00
19743000 3.384 -1.53 3.379 -2.23 3.318 -0.28 3.379 0.07
19744000 3.384 -1.30 3.379 -2.23 3.323 -0.24 3.379 0.06
19745000 3.384 -1.37 3.379 -2.22 3.318 -0.18 3.379 -0.09
19746000 3.384 -1.45 3.379 -2.34 3.323 -0.27 3.379 0.01
19747000 3.384 -1.42 3.379 -2.32 3.318 -0.25 3.379 0.08
19748000 3.389 -1.37 3.379 -2.23 3.323 -0.28 3.384 -0.06
19749000 3.384 -1.39 3.379 -2.17 3.318 -0.21 3.379 -0.04
19750000 3.384 -1.37 3.379 -2.24 3.318 -0.17 3.379 0.09
19751000 3.384 -1.42 3.379 -2.39 3.318 -0.20 3.379 -0.05
19752000 3.384 -1.52 3.379 -2.35 3.318 -0.24 3.379 0.01
19753000 3.384 -1.40 3.384 -2.17 3.318 -0.16 3.379 0.07
19754000 3.389 -1.29 3.379 -2.20 3.323 -0.31 3.379 -0.00
19755000 3.384 -1.36 3.379 -2.31 3.323 -0.21 3.379 -0.01
19756000 3.389 -1.43 3.379 -2.33 3.323 -0.24 3.379 0.08
19757000 3.384 -1.42 3.379 -2.26 3.318 -0.24 3.379 0.00
19758000 3.384 -1.30 3.379 -2.26 3.318 -0.25 3.379 -0.04
19759000 3.384 -1.42 3.379 -2.25 3.318 -0.24 3.379 -0.00
19760000 3.384 -1.40 3.379 -2.28 3.318 -0.25 3.379 0.10
19761000 3.384 -1.35 3.379 -2.34 3.323 -0.21 3.379 -0.06
19762000 3.384 -1.48 3.379 -2.27 3.318 -0.25 3.379 -0.04
19763000 3.384 -1.30 3.379 -2.21 3.323 -0.25 3.379 0.05
19764000 3.384 -1.23 3.379 -2.26 3.318 -0.24 3.379 0.01
19765000 3.389 -1.49 3.379 -2.40 3.318 -0.22 3.379 -0.07
19766000 3.389 -1.57 3.379 -2.24 3.318 -0.29 3.379 0.03
19767000 3.384 -1.42 3.379 -2.28 3.318 -0.22 3.379 -0.04
19768000 3.384 -1.31 3.379 -2.28 3.318 -0.22 3.379 -0.04
19769000 3.384 -1.36 3.379 -2.36 3.323 -0.23 3.379 0.03
19770000 3.384 -1.48 3.379 -2.31 3.318 -0.20 3.379 0.11
19771000 3.384 -1.44 3.379 -2.32 3.318 -0.20 3.379 -0.09
19772000 3.384 -1.37 3.379 -2.19 3.318 -0.23 3.379 0.02
19773000 3.384 -1.35 3.379 -2.26 3.318 -0.21 3.379 0.01
19774000 3.384 -1.36 3.379 -2.31 3.323 -0.21 3.379 -0.00
