-0.36 0.076 Battery Metter V0.1
t v1 a1 v2 a2 v3 a3 v4 a4
13253000 3.488 451.26 3.502 451.00 3.498 453.28 3.479 456.58
13254000 3.493 451.29 3.502 451.15 3.493 453.24 3.479 456.55
13255000 3.493 451.35 3.502 451.16 3.493 453.23 3.479 456.62
13256000 3.493 451.29 3.502 451.17 3.493 453.21 3.479 456.61
13257000 3.493 451.39 3.502 451.14 3.493 453.25 3.479 456.55
13258000 3.493 451.35 3.502 451.14 3.493 453.25 3.479 456.54
13259000 3.488 451.22 3.502 451.11 3.493 453.28 3.479 456.55
13260000 3.493 451.14 3.507 451.14 3.493 453.25 3.479 456.60
13261000 3.493 451.37 3.502 451.16 3.493 453.21 3.479 456.56
13262000 3.493 451.28 3.502 451.23 3.493 453.17 3.479 456.56
13263000 3.493 451.29 3.502 451.13 3.493 453.23 3.479 456.65
13264000 3.493 451.28 3.502 451.19 3.493 453.18 3.479 456.57
13265000 3.493 451.19 3.502 451.16 3.493 453.24 3.479 456.62
13266000 3.493 451.14 3.502 451.15 3.493 453.19 3.479 456.55
13267000 3.493 451.26 3.502 451.13 3.493 453.20 3.479 456.52
13268000 3.488 451.30 3.502 451.14 3.493 453.15 3.479 456.55
13269000 3.488 451.19 3.502 451.12 3.493 453.16 3.479 456.52
13270000 3.488 451.22 3.502 451.16 3.493 453.18 3.479 456.48
13271000 3.493 451.20 3.502 451.08 3.493 453.24 3.479 456.49
13272000 3.493 451.29 3.502 451.14 3.493 453.13 3.479 456.50
13273000 3.488 451.35 3.502 451.05 3.493 453.25 3.479 456.46
13274000 3.488 451.28 3.502 451.03 3.493 453.17 3.479 456.50
13275000 3.488 451.15 3.502 451.07 3.493 453.17 3.479 456.46
13276000 3.493 451.21 3.502 451.12 3.493 453.22 3.479 456.54
13277000 3.488 451.24 3.502 451.04 3.493 453.18 3.479 456.41
13278000 3.493 451.24 3.502 451.14 3.488 453.15 3.479 456.49
13279000 3.488 451.29 3.502 451.01 3.493 453.15 3.479 456.45
13280000 3.493 451.35 3.502 451.06 3.493 453.19 3.479 456.57
13281000 3.488 451.29 3.502 451.11 3.493 453.13 3.479 456.51
13282000 3.488 451.27 3.502 451.15 3.493 453.16 3.479 456.50
13283000 3.488 451.20 3.502 451.05 3.493 453.14 3.479 456.46
13284000 3.493 451.23 3.502 451.05 3.493 453.14 3.479 456.53
13285000 3.493 451.28 3.502 451.05 3.493 453.21 3.479 456.54
13286000 3.493 451.32 3.502 451.13 3.493 453.13 3.479 456.51
13287000 3.493 451.31 3.502 451.05 3.493 453.15 3.479 456.51
13288000 3.488 451.24 3.502 451.01 3.493 453.10 3.479 456.50
13289000 3.493 451.13 3.502 451.01 3.493 453.14 3.474 456.43
13290000 3.488 451.17 3.502 451.10 3.493 453.12 3.474 456.45
13291000 3.488 451.20 3.502 451.03 3.493 453.11 3.479 456.39
13292000 3.488 451.32 3.502 451.12 3.488 453.08 3.474 456.40
13293000 3.493 451.15 3.502 451.11 3.493 453.16 3.479 456.43
13294000 3.488 451.13 3.502 451.04 3.493 453.10 3.474 456.46
13295000 3.493 451.15 3.498 451.03 3.493 453.13 3.479 456.45
13296000 3.493 451.17 3.502 451.08 3.493 453.14 3.479 456.47
13297000 3.488 451.26 3.502 451.03 3.493 453.11 3.479 456.34
13298000 3.488 451.22 3.502 451.01 3.493 453.12 3.479 456.37
13299000 3.493 451.17 3.502 451.00 3.488 453.10 3.479 456.36
13300000 3.488 451.15 3.498 451.01 3.493 453.07 3.479 456.45
13301000 3.488 451.15 3.502 451.03 3.488 453.16 3.479 456.36
13302000 3.493 451.19 3.502 450.96 3.493 453.12 3.479 456.33
13303000 3.488 451.13 3.502 451.05 3.493 453.08 3.474 456.36
13304000 3.488 451.17 3.502 451.01 3.488 453.07 3.474 456.40
13305000 3.488 451.09 3.502 450.94 3.493 453.07 3.474 456.36
13306000 3.493 451.07 3.502 450.96 3.493 453.11 3.479 456.42
13307000 3.493 451.05 3.502 451.00 3.493 453.08 3.474 456.41
13308000 3.488 451.07 3.502 451.00 3.493 453.07 3.474 456.34
13309000 3.488 451.18 3.502 450.89 3.493 453.11 3.479 456.30
13310000 3.488 451.15 3.502 450.93 3.493 453.08 3.474 456.33
13311000 3.488 451.09 3.502 450.88 3.493 453.11 3.474 456.31
13312000 3.488 451.09 3.502 450.97 3.493 453.06 3.474 456.33
13313000 3.488 451.05 3.502 450.91 3.493 453.03 3.479 456.36
13314000 3.493 451.02 3.502 450.97 3.493 453.03 3.479 456.31
13315000 3.488 451.22 3.502 450.93 3.493 453.07 3.474 456.36
13316000 3.488 451.15 3.502 450.91 3.493 453.08 3.479 456.36
13317000 3.493 451.15 3.502 450.90 3.493 453.03 3.474 456.23
13318000 3.488 451.11 3.502 450.93 3.488 453.02 3.474 456.35
13319000 3.488 451.09 3.502 450.93 3.493 453.06 3.474 456.36
13320000 3.488 451.06 3.502 450.98 3.493 453.04 3.474 456.29
13321000 3.493 451.19 3.502 450.94 3.493 453.05 3.474 456.30
13322000 3.493 451.12 3.502 450.87 3.493 452.98 3.474 456.31
13323000 3.488 451.07 3.502 450.87 3.488 453.06 3.479 456.29
13324000 3.493 451.18 3.502 450.95 3.493 453.03 3.479 456.30
13325000 3.488 451.04 3.502 450.90 3.493 453.06 3.474 456.25
13326000 3.488 451.15 3.498 450.99 3.493 453.04 3.474 456.24
13327000 3.488 451.17 3.502 450.92 3.493 453.03 3.479 456.30
13328000 3.488 451.20 3.502 450.93 3.488 453.01 3.474 456.27
13329000 3.493 451.10 3.502 450.95 3.493 453.07 3.474 456.22
13330000 3.488 451.12 3.498 450.95 3.488 453.05 3.474 456.31
13331000 3.488 451.05 3.502 450.91 3.493 453.08 3.479 456.27
13332000 3.493 451.08 3.502 451.00 3.493 453.05 3.474 456.24
13333000 3.488 451.14 3.502 450.87 3.493 453.03 3.474 456.19
13334000 3.488 451.15 3.498 450.97 3.488 453.02 3.474 456.24
13335000 3.488 451.10 3.502 450.88 3.488 453.02 3.474 456.21
13336000 3.488 451.01 3.498 450.92 3.488 452.99 3.474 456.22
13337000 3.488 450.96 3.498 450.89 3.493 453.03 3.474 456.32
13338000 3.488 451.01 3.498 450.97 3.488 452.97 3.479 456.22
13339000 3.488 451.04 3.502 450.89 3.493 453.01 3.474 456.19
13340000 3.493 451.18 3.502 450.90 3.493 452.94 3.479 456.17
13341000 3.488 451.09 3.502 450.87 3.493 452.98 3.479 456.15
13342000 3.488 451.05 3.502 450.88 3.493 452.94 3.474 456.23
13343000 3.493 450.93 3.502 450.86 3.488 452.97 3.474 456.21
13344000 3.488 450.96 3.502 450.90 3.488 452.94 3.474 456.20
13345000 3.493 451.07 3.502 450.94 3.488 453.01 3.474 456.13
13346000 3.493 451.01 3.502 450.89 3.488 453.00 3.474 456.22
13347000 3.488 451.04 3.498 450.88 3.488 452.97 3.474 456.18
13348000 3.493 451.01 3.498 450.89 3.488 452.94 3.474 456.19
13349000 3.488 451.06 3.498 450.85 3.488 452.99 3.479 456.24
13350000 3.488 450.95 3.498 450.82 3.493 452.92 3.479 456.09
13351000 3.488 451.15 3.498 450.86 3.488 452.97 3.479 456.12
13352000 3.488 451.10 3.502 450.88 3.488 453.01 3.474 456.18
13353000 3.488 450.96 3.498 450.92 3.488 452.97 3.474 456.15
13354000 3.493 451.03 3.498 450.88 3.493 453.02 3.474 456.10
13355000 3.488 450.91 3.498 450.79 3.488 452.99 3.479 456.16
13356000 3.493 451.01 3.498 450.81 3.488 452.96 3.474 456.10
13357000 3.488 451.09 3.502 450.83 3.493 453.01 3.474 456.14
13358000 3.488 451.12 3.498 450.82 3.493 452.94 3.474 456.16
13359000 3.488 451.05 3.498 450.79 3.493 452.92 3.474 456.07
13360000 3.488 451.05 3.498 450.86 3.488 452.97 3.474 456.16
13361000 3.488 450.97 3.498 450.84 3.488 452.99 3.474 456.09
13362000 3.488 450.93 3.498 450.89 3.488 452.98 3.474 456.05
13363000 3.488 451.09 3.498 450.80 3.493 452.92 3.474 456.06
13364000 3.488 451.08 3.498 450.80 3.488 452.93 3.474 456.09
13365000 3.488 451.06 3.498 450.84 3.493 452.94 3.474 456.04
13366000 3.493 451.02 3.498 450.88 3.488 452.87 3.474 456.10
13367000 3.488 450.92 3.498 450.88 3.488 452.92 3.474 456.12
13368000 3.488 450.96 3.498 450.91 3.488 452.91 3.474 456.05
13369000 3.488 451.09 3.498 450.80 3.488 452.92 3.474 456.05
13370000 3.488 451.02 3.498 450.82 3.488 452.90 3.474 456.06
13371000 3.488 451.09 3.498 450.84 3.488 452.97 3.474 455.99
13372000 3.488 451.06 3.498 450.84 3.488 452.87 3.474 456.10
13373000 3.488 450.96 3.502 450.79 3.488 452.95 3.474 456.05
13374000 3.488 450.87 3.498 450.86 3.488 452.88 3.474 455.98
13375000 3.493 451.04 3.502 450.77 3.488 452.88 3.474 456.07
13376000 3.488 451.17 3.502 450.89 3.488 452.90 3.474 456.05
13377000 3.488 451.05 3.498 450.89 3.488 452.91 3.474 456.00
13378000 3.493 450.97 3.498 450.85 3.488 452.86 3.474 456.03
13379000 3.488 450.91 3.498 450.88 3.488 452.88 3.474 456.06
13380000 3.488 450.88 3.498 450.74 3.488 452.87 3.474 455.99
13381000 3.488 451.05 3.498 450.84 3.488 452.86 3.474 455.94
13382000 3.488 450.96 3.502 450.82 3.493 452.78 3.474 455.94
13383000 3.493 450.96 3.498 450.82 3.488 452.81 3.474 455.99
13384000 3.488 450.94 3.498 450.86 3.488 452.89 3.474 456.00
13385000 3.488 450.87 3.498 450.82 3.488 452.84 3.474 455.95
13386000 3.488 450.87 3.498 450.85 3.488 452.87 3.474 455.97
13387000 3.488 450.96 3.498 450.79 3.488 452.87 3.474 455.93
13388000 3.493 450.99 3.498 450.78 3.488 452.81 3.474 455.93
13389000 3.488 450.91 3.498 450.94 3.488 452.86 3.474 455.94
13390000 3.488 451.00 3.498 450.74 3.488 452.83 3.474 455.98
13391000 3.483 450.91 3.498 450.72 3.488 452.83 3.474 456.03
13392000 3.488 450.85 3.502 450.84 3.488 452.83 3.474 456.05
13393000 3.488 450.90 3.498 450.79 3.488 452.87 3.474 455.92
13394000 3.488 450.93 3.498 450.80 3.488 452.80 3.474 456.02
13395000 3.493 451.00 3.498 450.84 3.488 452.90 3.474 456.06
13396000 3.488 450.97 3.498 450.89 3.488 452.84 3.474 456.03
13397000 3.488 450.92 3.498 450.76 3.488 452.81 3.474 455.93
13398000 3.488 450.84 3.502 450.80 3.488 452.73 3.474 456.00
13399000 3.488 450.94 3.498 450.72 3.488 452.84 3.474 455.88
13400000 3.488 450.95 3.498 450.80 3.488 452.81 3.474 455.91
13401000 3.488 451.01 3.498 450.74 3.488 452.77 3.474 455.88
13402000 3.488 450.96 3.502 450.78 3.488 452.83 3.474 455.94
13403000 3.488 450.87 3.498 450.76 3.488 452.83 3.474 455.88
13404000 3.493 450.83 3.498 450.71 3.488 452.83 3.474 455.91
13405000 3.488 450.98 3.498 450.73 3.488 452.80 3.474 455.82
13406000 3.488 450.94 3.498 450.80 3.488 452.78 3.474 455.81
13407000 3.488 450.98 3.498 450.76 3.488 452.76 3.474 455.83
13408000 3.488 450.89 3.502 450.82 3.488 452.78 3.474 455.89
13409000 3.488 450.74 3.502 450.70 3.488 452.80 3.474 455.86
13410000 3.488 450.80 3.498 450.70 3.488 452.81 3.474 455.96
13411000 3.488 450.90 3.498 450.69 3.488 452.83 3.474 455.80
13412000 3.488 450.95 3.498 450.70 3.488 452.78 3.474 455.82
13413000 3.488 450.92 3.498 450.80 3.488 452.80 3.474 455.81
13414000 3.488 450.90 3.498 450.73 3.488 452.70 3.474 455.80
13415000 3.488 450.81 3.498 450.73 3.488 452.76 3.474 455.81
13416000 3.488 450.78 3.498 450.73 3.488 452.77 3.474 455.91
13417000 3.488 450.89 3.498 450.64 3.488 452.76 3.474 455.76
13418000 3.493 450.88 3.498 450.74 3.488 452.75 3.474 455.83
13419000 3.488 450.87 3.498 450.66 3.488 452.74 3.474 455.77
13420000 3.488 450.86 3.502 450.74 3.488 452.77 3.474 455.76
13421000 3.488 450.72 3.498 450.63 3.488 452.74 3.474 455.81
13422000 3.488 450.86 3.498 450.73 3.488 452.73 3.474 455.90
13423000 3.488 450.91 3.498 450.67 3.488 452.76 3.474 455.75
13424000 3.488 450.83 3.498 450.71 3.488 452.72 3.474 455.83
13425000 3.483 450.91 3.498 450.65 3.488 452.76 3.474 455.84
13426000 3.488 450.83 3.498 450.70 3.488 452.68 3.474 455.80
13427000 3.488 450.75 3.498 450.64 3.488 452.72 3.474 455.82
13428000 3.488 450.71 3.498 450.63 3.488 452.71 3.474 455.86
13429000 3.488 450.86 3.498 450.69 3.488 452.75 3.474 455.80
13430000 3.488 450.77 3.498 450.61 3.488 452.69 3.474 455.78
13431000 3.488 450.93 3.498 450.64 3.488 452.77 3.474 455.78
13432000 3.488 450.80 3.502 450.62 3.488 452.72 3.474 455.76
13433000 3.488 450.73 3.498 450.65 3.488 452.81 3.474 455.75
13434000 3.483 450.75 3.498 450.60 3.488 452.70 3.474 455.86
13435000 3.488 450.82 3.498 450.67 3.488 452.75 3.474 455.71
13436000 3.488 450.82 3.498 450.70 3.488 452.70 3.469 455.77
13437000 3.488 450.83 3.498 450.61 3.488 452.74 3.474 455.73
13438000 3.483 450.74 3.498 450.64 3.488 452.79 3.474 455.78
13439000 3.488 450.68 3.498 450.61 3.488 452.73 3.474 455.80
13440000 3.488 450.77 3.498 450.69 3.488 452.70 3.469 455.77
13441000 3.488 450.83 3.498 450.67 3.488 452.72 3.474 455.71
13442000 3.483 450.70 3.502 450.67 3.488 452.63 3.474 455.75
13443000 3.488 450.74 3.498 450.62 3.488 452.72 3.469 455.70
13444000 3.488 450.82 3.498 450.60 3.483 452.67 3.474 455.79
13445000 3.488 450.79 3.498 450.64 3.488 452.71 3.474 455.63
13446000 3.488 450.70 3.498 450.53 3.488 452.70 3.469 455.74
13447000 3.488 450.80 3.498 450.58 3.488 452.67 3.474 455.65
13448000 3.488 450.75 3.498 450.65 3.488 452.67 3.469 455.67
13449000 3.488 450.75 3.498 450.67 3.488 452.70 3.469 455.68
13450000 3.488 450.66 3.498 450.57 3.488 452.64 3.474 455.66
13451000 3.483 450.75 3.498 450.59 3.488 452.70 3.469 455.69
13452000 3.488 450.67 3.498 450.59 3.488 452.59 3.474 455.70
13453000 3.488 450.74 3.498 450.64 3.488 452.61 3.474 455.65
13454000 3.488 450.80 3.498 450.69 3.488 452.63 3.469 455.67
13455000 3.488 450.84 3.498 450.66 3.488 452.71 3.469 455.68
13456000 3.488 450.72 3.498 450.58 3.488 452.66 3.474 455.71
13457000 3.488 450.64 3.498 450.57 3.488 452.67 3.469 455.68
13458000 3.488 450.65 3.498 450.56 3.488 452.73 3.469 455.73
13459000 3.483 450.73 3.498 450.56 3.488 452.63 3.469 455.61
13460000 3.488 450.65 3.498 450.59 3.488 452.60 3.469 455.62
13461000 3.488 450.69 3.498 450.56 3.488 452.65 3.469 455.63
13462000 3.488 450.68 3.498 450.56 3.488 452.73 3.474 455.63
13463000 3.483 450.67 3.498 450.52 3.488 452.68 3.469 455.62
13464000 3.488 450.68 3.498 450.53 3.488 452.64 3.474 455.75
13465000 3.488 450.69 3.498 450.53 3.488 452.60 3.469 455.61
13466000 3.488 450.69 3.498 450.63 3.488 452.63 3.469 455.59
13467000 3.488 450.63 3.498 450.52 3.488 452.67 3.474 455.59
13468000 3.488 450.61 3.498 450.62 3.488 452.57 3.474 455.65
13469000 3.483 450.65 3.498 450.51 3.488 452.67 3.469 455.63
13470000 3.483 450.57 3.498 450.49 3.488 452.61 3.469 455.76
13471000 3.483 450.69 3.498 450.53 3.488 452.59 3.469 455.60
13472000 3.483 450.72 3.498 450.52 3.488 452.61 3.469 455.62
13473000 3.488 450.72 3.498 450.55 3.488 452.63 3.469 455.53
13474000 3.488 450.62 3.498 450.55 3.488 452.60 3.469 455.59
13475000 3.488 450.60 3.498 450.54 3.488 452.58 3.469 455.65
13476000 3.488 450.57 3.498 450.49 3.483 452.64 3.469 455.65
13477000 3.483 450.73 3.498 450.56 3.488 452.65 3.469 455.51
13478000 3.488 450.67 3.498 450.51 3.488 452.54 3.469 455.62
13479000 3.483 450.65 3.498 450.53 3.488 452.59 3.469 455.58
13480000 3.488 450.65 3.498 450.49 3.488 452.50 3.469 455.67
13481000 3.488 450.56 3.502 450.52 3.488 452.57 3.469 455.59
13482000 3.488 450.57 3.498 450.57 3.488 452.55 3.469 455.61
13483000 3.488 450.81 3.498 450.52 3.488 452.55 3.474 455.57
13484000 3.488 450.68 3.498 450.51 3.488 452.54 3.469 455.55
13485000 3.483 450.67 3.498 450.47 3.483 452.63 3.469 455.53
13486000 3.483 450.56 3.498 450.46 3.488 452.49 3.469 455.55
13487000 3.483 450.61 3.498 450.49 3.488 452.60 3.469 455.63
13488000 3.488 450.58 3.493 450.46 3.488 452.53 3.469 455.56
13489000 3.488 450.64 3.493 450.42 3.488 452.57 3.474 455.51
13490000 3.483 450.64 3.498 450.48 3.488 452.50 3.469 455.55
13491000 3.488 450.62 3.498 450.51 3.488 452.57 3.469 455.61
13492000 3.488 450.63 3.498 450.44 3.488 452.55 3.469 455.53
13493000 3.483 450.64 3.498 450.50 3.483 452.48 3.469 455.53
13494000 3.488 450.52 3.498 450.49 3.488 452.59 3.469 455.56
13495000 3.483 450.69 3.498 450.56 3.488 452.57 3.469 455.46
13496000 3.488 450.69 3.498 450.50 3.488 452.53 3.469 455.47
13497000 3.488 450.62 3.498 450.49 3.488 452.49 3.469 455.57
13498000 3.483 450.60 3.498 450.44 3.488 452.49 3.469 455.49
13499000 3.488 450.62 3.498 450.53 3.488 452.61 3.469 455.49
13500000 3.488 450.52 3.498 450.52 3.488 452.51 3.469 455.53
13501000 3.483 450.59 3.498 450.48 3.488 452.48 3.469 455.46
13502000 3.483 450.64 3.498 450.51 3.488 452.55 3.469 455.48
13503000 3.488 450.69 3.498 450.44 3.488 452.59 3.469 455.54
13504000 3.488 450.52 3.498 450.51 3.488 452.47 3.469 455.47
13505000 3.483 450.58 3.498 450.53 3.488 452.46 3.469 455.51
13506000 3.483 450.58 3.498 450.51 3.488 452.41 3.469 455.46
13507000 3.483 450.61 3.498 450.51 3.488 452.47 3.469 455.43
13508000 3.483 450.53 3.498 450.52 3.488 452.50 3.465 455.49
13509000 3.488 450.57 3.498 450.44 3.483 452.51 3.469 455.41
13510000 3.483 450.48 3.498 450.50 3.483 452.48 3.469 455.51
13511000 3.483 450.46 3.498 450.44 3.488 452.47 3.469 455.49
13512000 3.483 450.52 3.498 450.50 3.488 452.47 3.469 455.51
13513000 3.488 450.52 3.498 450.48 3.483 452.49 3.469 455.42
13514000 3.483 450.57 3.498 450.40 3.483 452.42 3.469 455.48
13515000 3.483 450.51 3.498 450.40 3.483 452.44 3.469 455.44
13516000 3.483 450.46 3.498 450.56 3.488 452.44 3.469 455.45
13517000 3.483 450.53 3.498 450.42 3.483 452.46 3.469 455.52
13518000 3.488 450.51 3.498 450.43 3.488 452.45 3.469 455.48
13519000 3.483 450.56 3.493 450.46 3.483 452.35 3.469 455.40
13520000 3.483 450.47 3.498 450.52 3.488 452.42 3.469 455.38
13521000 3.483 450.56 3.498 450.36 3.483 452.41 3.469 455.43
13522000 3.483 450.51 3.498 450.39 3.488 452.44 3.469 455.44
13523000 3.488 450.52 3.498 450.46 3.483 452.48 3.469 455.43
13524000 3.488 450.45 3.498 450.52 3.488 452.38 3.469 455.47
13525000 3.483 450.49 3.498 450.46 3.488 452.53 3.469 455.40
13526000 3.488 450.51 3.498 450.43 3.488 452.48 3.469 455.40
13527000 3.483 450.42 3.498 450.43 3.488 452.45 3.469 455.33
13528000 3.483 450.52 3.498 450.45 3.483 452.38 3.469 455.36
13529000 3.488 450.50 3.498 450.46 3.483 452.43 3.469 455.41
13530000 3.483 450.49 3.493 450.45 3.483 452.30 3.469 455.41
13531000 3.483 450.55 3.493 450.47 3.483 452.43 3.469 455.42
13532000 3.488 450.55 3.498 450.44 3.483 452.38 3.469 455.41
13533000 3.483 450.58 3.498 450.41 3.483 452.36 3.469 455.35
13534000 3.483 450.46 3.498 450.45 3.483 452.29 3.469 455.42
13535000 3.483 450.44 3.493 450.42 3.483 452.38 3.469 455.35
13536000 3.488 450.47 3.498 450.42 3.488 452.24 3.469 455.38
13537000 3.483 450.43 3.493 450.41 3.483 452.35 3.469 455.35
13538000 3.488 450.55 3.498 450.49 3.483 452.27 3.469 455.34
13539000 3.483 450.61 3.498 450.45 3.483 452.29 3.469 455.31
13540000 3.483 450.45 3.498 450.45 3.483 452.36 3.469 455.40
13541000 3.483 450.48 3.493 450.39 3.483 452.34 3.469 455.29
13542000 3.488 450.34 3.493 450.38 3.483 452.29 3.469 455.35
13543000 3.488 450.44 3.493 450.34 3.488 452.34 3.469 455.37
13544000 3.483 450.49 3.498 450.42 3.483 452.23 3.469 455.34
13545000 3.483 450.41 3.493 450.39 3.483 452.34 3.469 455.31
13546000 3.488 450.42 3.493 450.43 3.488 452.37 3.469 455.37
13547000 3.483 450.44 3.493 450.40 3.483 452.33 3.469 455.30
13548000 3.483 450.28 3.493 450.30 3.483 452.28 3.469 455.35
13549000 3.483 450.46 3.498 450.32 3.483 452.25 3.469 455.31
13550000 3.483 450.43 3.498 450.39 3.483 452.27 3.469 455.31
13551000 3.483 450.48 3.498 450.32 3.483 452.23 3.469 455.26
13552000 3.483 450.36 3.493 450.38 3.483 452.23 3.469 455.29
13553000 3.488 450.33 3.493 450.30 3.483 452.29 3.469 455.27
13554000 3.483 450.34 3.493 450.32 3.488 452.26 3.469 455.31
13555000 3.483 450.46 3.493 450.30 3.483 452.23 3.469 455.36
13556000 3.483 450.46 3.498 450.29 3.483 452.19 3.465 455.25
13557000 3.483 450.32 3.498 450.34 3.483 452.22 3.469 455.19
13558000 3.483 450.45 3.493 450.32 3.483 452.19 3.469 455.34
13559000 3.483 450.42 3.498 450.31 3.483 452.32 3.469 455.25
13560000 3.483 450.33 3.498 450.36 3.488 452.28 3.469 455.31
13561000 3.483 450.43 3.498 450.30 3.483 452.28 3.469 455.30
13562000 3.483 450.38 3.493 450.32 3.483 452.22 3.469 455.21
13563000 3.488 450.39 3.493 450.39 3.483 452.19 3.469 455.23
13564000 3.483 450.34 3.493 450.32 3.483 452.12 3.469 455.23
13565000 3.483 450.35 3.493 450.39 3.483 452.23 3.469 455.23
13566000 3.483 450.40 3.498 450.38 3.483 452.21 3.469 455.27
13567000 3.483 450.37 3.493 450.35 3.483 452.19 3.465 455.27
13568000 3.483 450.37 3.493 450.42 3.483 452.22 3.465 455.21
13569000 3.488 450.35 3.493 450.34 3.483 452.18 3.465 455.18
13570000 3.483 450.34 3.498 450.29 3.483 452.15 3.465 455.20
13571000 3.488 450.42 3.498 450.32 3.483 452.24 3.469 455.19
13572000 3.483 450.33 3.498 450.28 3.483 452.20 3.465 455.27
13573000 3.483 450.37 3.493 450.24 3.483 452.17 3.469 455.20
13574000 3.483 450.39 3.493 450.34 3.483 452.17 3.469 455.15
13575000 3.488 450.28 3.493 450.31 3.483 452.19 3.469 455.15
13576000 3.488 450.35 3.493 450.29 3.483 452.17 3.469 455.22
13577000 3.483 450.35 3.493 450.36 3.483 452.08 3.465 455.17
13578000 3.483 450.35 3.493 450.31 3.483 452.11 3.465 455.21
13579000 3.483 450.39 3.493 450.33 3.483 452.16 3.469 455.16
13580000 3.483 450.41 3.493 450.39 3.483 452.14 3.469 455.19
13581000 3.483 450.39 3.493 450.32 3.483 452.17 3.469 455.14
13582000 3.483 450.32 3.493 450.41 3.488 452.04 3.465 455.17
13583000 3.488 450.25 3.493 450.31 3.488 452.17 3.469 455.23
13584000 3.483 450.26 3.498 450.32 3.483 452.16 3.465 455.18
13585000 3.488 450.32 3.498 450.30 3.483 452.15 3.469 455.13
13586000 3.488 450.33 3.498 450.36 3.483 452.12 3.469 455.11
13587000 3.483 450.38 3.498 450.36 3.483 452.08 3.465 455.14
13588000 3.483 450.26 3.493 450.34 3.483 452.08 3.465 455.19
13589000 3.483 450.34 3.493 450.35 3.483 452.17 3.465 455.12
13590000 3.483 450.15 3.493 450.27 3.483 452.05 3.465 455.14
13591000 3.483 450.26 3.493 450.32 3.483 452.16 3.465 455.14
13592000 3.483 450.38 3.493 450.37 3.483 452.00 3.465 455.08
13593000 3.483 450.38 3.493 450.36 3.483 452.10 3.465 455.08
13594000 3.483 450.36 3.493 450.30 3.483 452.07 3.465 455.15
13595000 3.483 450.27 3.493 450.26 3.483 452.15 3.465 455.12
13596000 3.483 450.25 3.493 450.29 3.483 452.06 3.465 455.13
13597000 3.479 450.28 3.493 450.33 3.483 452.10 3.465 455.13
13598000 3.483 450.27 3.493 450.28 3.483 452.09 3.465 455.15
13599000 3.479 450.39 3.498 450.39 3.483 452.04 3.465 455.07
13600000 3.483 450.26 3.493 450.35 3.483 452.07 3.465 455.11
13601000 3.483 450.19 3.493 450.23 3.483 452.05 3.465 455.13
13602000 3.483 450.15 3.493 450.28 3.483 451.98 3.465 455.06
13603000 3.488 450.31 3.493 450.26 3.483 452.07 3.465 455.16
13604000 3.483 450.39 3.493 450.27 3.483 452.06 3.465 455.10
13605000 3.483 450.31 3.493 450.26 3.483 452.03 3.465 455.03
13606000 3.483 450.17 3.493 450.27 3.483 452.00 3.469 455.13
13607000 3.483 450.20 3.493 450.23 3.483 451.98 3.465 455.10
13608000 3.483 450.17 3.493 450.30 3.483 452.05 3.465 455.09
13609000 3.483 450.28 3.493 450.22 3.483 452.03 3.465 455.08
13610000 3.483 450.30 3.493 450.31 3.483 452.00 3.469 455.05
13611000 3.483 450.28 3.498 450.26 3.483 452.11 3.465 455.05
13612000 3.483 450.17 3.498 450.29 3.483 451.98 3.465 455.10
13613000 3.483 450.27 3.493 450.24 3.483 452.04 3.465 455.07
13614000 3.483 450.15 3.498 450.25 3.483 451.94 3.465 455.07
13615000 3.483 450.24 3.493 450.12 3.483 451.98 3.465 455.08
13616000 3.479 450.22 3.493 450.32 3.483 451.99 3.465 454.98
13617000 3.483 450.22 3.493 450.22 3.483 452.01 3.465 455.00
13618000 3.483 450.22 3.493 450.28 3.483 451.95 3.469 455.13
13619000 3.479 450.14 3.493 450.20 3.483 452.06 3.465 455.06
13620000 3.483 450.17 3.493 450.22 3.479 452.02 3.465 455.02
13621000 3.483 450.27 3.498 450.23 3.483 452.03 3.465 454.98
13622000 3.483 450.28 3.493 450.32 3.483 451.92 3.465 454.94
13623000 3.483 450.29 3.493 450.16 3.479 452.02 3.465 454.95
13624000 3.479 450.09 3.493 450.18 3.479 451.98 3.465 454.98
13625000 3.479 450.07 3.493 450.22 3.479 452.02 3.465 454.99
13626000 3.483 450.07 3.493 450.18 3.483 452.06 3.465 455.02
13627000 3.479 450.24 3.493 450.17 3.483 451.97 3.465 454.96
13628000 3.483 450.25 3.493 450.23 3.483 451.98 3.465 454.95
13629000 3.483 450.21 3.493 450.14 3.483 451.95 3.465 454.95
13630000 3.483 450.21 3.493 450.15 3.479 451.93 3.465 454.94
13631000 3.479 450.19 3.493 450.10 3.483 451.96 3.465 454.97
13632000 3.483 450.03 3.493 450.16 3.479 451.94 3.465 454.96
13633000 3.483 450.13 3.493 450.15 3.483 451.87 3.465 455.01
13634000 3.483 450.22 3.493 450.16 3.483 451.87 3.465 454.94
13635000 3.483 450.20 3.493 450.05 3.483 451.96 3.465 454.97
13636000 3.483 450.07 3.493 450.16 3.483 451.89 3.465 455.04
13637000 3.483 450.11 3.493 450.11 3.479 451.92 3.465 454.99
13638000 3.483 450.07 3.493 450.09 3.479 451.93 3.465 454.94
13639000 3.479 450.10 3.493 450.06 3.483 451.87 3.465 454.89
